symbol,Open,High,Low,Close,Volume,Currency,Date
A,254,254,254,254,254,254,254
AA,255,255,255,255,255,255,255
AACAY,253,253,253,253,253,253,253
AACG,253,253,253,253,253,253,253
AAGIY,252,252,252,252,252,252,252
AAL,253,253,253,253,253,253,253
AAMC,238,238,238,238,238,238,238
AAME,240,240,240,240,240,240,240
AAN,256,256,256,256,256,256,256
AAOI,253,253,253,253,253,253,253
AAON,253,253,253,253,253,253,253
AAP,256,256,256,256,256,256,256
AAPL,253,253,253,253,253,253,253
AAT,254,254,254,254,254,254,254
AAU,253,253,253,253,253,253,253
AAWW,253,253,253,253,253,253,253
AAXN,253,253,253,253,253,253,253
ABB,254,254,254,254,254,254,254
ABBV,256,256,256,256,256,256,256
ABC,254,254,254,254,254,254,254
ABCB,253,253,253,253,253,253,253
ABCZY,209,209,209,209,209,209,209
ABEV,256,256,256,256,256,256,256
ABG,254,254,254,254,254,254,254
ABIL,228,228,228,228,228,228,228
ABIO,253,253,253,253,253,253,253
ABM,254,254,254,254,254,254,254
ABMD,253,253,253,253,253,253,253
ABR,254,254,254,254,254,254,254
ABT,254,254,254,254,254,254,254
ABTX,253,253,253,253,253,253,253
ABUS,253,253,253,253,253,253,253
ACA,257,257,257,257,257,257,257
ACAD,253,253,253,253,253,253,253
ACAM,222,222,222,222,222,222,222
ACBI,253,253,253,253,253,253,253
ACC,256,256,256,256,256,256,256
ACCO,254,254,254,254,254,254,254
ACCYY,252,252,252,252,252,252,252
ACER,253,253,253,253,253,253,253
ACFN,249,249,249,249,249,249,249
ACGBY,252,252,252,252,252,252,252
ACGL,253,253,253,253,253,253,253
ACHC,253,253,253,253,253,253,253
ACHN,17,17,17,17,17,17,17
ACHV,253,253,253,253,253,253,253
ACIA,253,253,253,253,253,253,253
ACIU,253,253,253,253,253,253,253
ACIW,253,253,253,253,253,253,253
ACKAY,151,151,151,151,151,151,151
ACLS,253,253,253,253,253,253,253
ACM,256,256,256,256,256,256,256
ACMR,253,253,253,253,253,253,253
ACN,254,254,254,254,254,254,254
ACNB,253,253,253,253,253,253,253
ACOR,253,253,253,253,253,253,253
ACRS,253,253,253,253,253,253,253
ACRX,253,253,253,253,253,253,253
ACSAY,253,253,253,253,253,253,253
ACTG,253,253,253,253,253,253,253
ACTT,250,250,250,250,250,250,250
ACU,251,251,251,251,251,251,251
ACUR,247,247,247,247,247,247,247
ACY,246,246,246,246,246,246,246
ADAP,253,253,253,253,253,253,253
ADBE,253,253,253,253,253,253,253
ADC,254,254,254,254,254,254,254
ADDYY,252,252,252,252,252,252,252
ADES,253,253,253,253,253,253,253
ADI,253,253,253,253,253,253,253
ADM,254,254,254,254,254,254,254
ADMS,253,253,253,253,253,253,253
ADNT,257,257,257,257,257,257,257
ADP,253,253,253,253,253,253,253
ADRNY,252,252,252,252,252,252,252
ADRO,253,253,253,253,253,253,253
ADS,256,256,256,256,256,256,256
ADSK,253,253,253,253,253,253,253
ADTN,253,253,253,253,253,253,253
ADUS,253,253,253,253,253,253,253
ADVM,253,253,253,253,253,253,253
AE,253,253,253,253,253,253,253
AEE,254,254,254,254,254,254,254
AEGN,253,253,253,253,253,253,253
AEHR,253,253,253,253,253,253,253
AEIS,253,253,253,253,253,253,253
AEL,254,254,254,254,254,254,254
AEM,254,254,254,254,254,254,254
AEO,256,256,256,256,256,256,256
AEP,253,253,253,253,253,253,253
AER,254,254,254,254,254,254,254
AERI,253,253,253,253,253,253,253
AES,254,254,254,254,254,254,254
AESE,253,253,253,253,253,253,253
AEXAY,253,253,253,253,253,253,253
AEY,253,253,253,253,253,253,253
AEYE,253,253,253,253,253,253,253
AEZS,253,253,253,253,253,253,253
AFG,256,256,256,256,256,256,256
AFH,252,252,252,252,252,252,252
AFIN,253,253,253,253,253,253,253
AFL,254,254,254,254,254,254,254
AFLYY,250,250,250,250,250,250,250
AFSIM,247,247,247,247,247,247,247
AG,256,256,256,256,256,256,256
AGCO,256,256,256,256,256,256,256
AGEN,253,253,253,253,253,253,253
AGESY,249,249,249,249,249,249,249
AGFS,253,253,253,253,253,253,253
AGHC,175,175,175,175,175,175,175
AGI,256,256,256,256,256,256,256
AGIO,253,253,253,253,253,253,253
AGLE,253,253,253,253,253,253,253
AGLXY,248,248,248,248,248,248,248
AGM,254,254,254,254,254,254,254
AGMH,253,253,253,253,253,253,253
AGN,89,89,89,89,89,89,89
AGNC,253,253,253,253,253,253,253
AGO,256,256,256,256,256,256,256
AGRO,254,254,254,254,254,254,254
AGRPY,194,194,194,194,194,194,194
AGYS,253,253,253,253,253,253,253
AHC,254,254,254,254,254,254,254
AHCHY,252,252,252,252,252,252,252
AHCO,253,253,253,253,253,253,253
AHEXY,253,253,253,253,253,253,253
AHH,256,256,256,256,256,256,256
AHKSY,252,252,252,252,252,252,252
AHPI,253,253,253,253,253,253,253
AHT,254,254,254,254,254,254,254
AI,254,254,254,254,254,254,254
AIG,254,254,254,254,254,254,254
AIHS,253,253,253,253,253,253,253
AIM,253,253,253,253,253,253,253
AIMC,253,253,253,253,253,253,253
AIMT,197,197,197,197,197,197,197
AIN,254,254,254,254,254,254,254
AINC,251,251,251,251,251,251,251
AIQUY,252,252,252,252,252,252,252
AIR,254,254,254,254,254,254,254
AIRG,253,253,253,253,253,253,253
AIRI,253,253,253,253,253,253,253
AIRT,225,225,225,225,225,225,225
AIRYY,169,169,169,169,169,169,169
AIT,254,254,254,254,254,254,254
AIV,253,253,253,253,253,253,253
AIZ,254,254,254,254,254,254,254
AJG,256,256,256,256,256,256,256
AJINY,142,142,142,142,142,142,142
AJRD,254,254,254,254,254,254,254
AKAM,253,253,253,253,253,253,253
AKBA,253,253,253,253,253,253,253
AKBTY,234,234,234,234,234,234,234
AKCA,196,196,196,196,196,196,196
AKG,253,253,253,253,253,253,253
AKOa,219,219,219,219,219,219,219
AKR,254,254,254,254,254,254,254
AKRX,189,189,189,189,189,189,189
AKS,49,49,49,49,49,49,49
AKTS,253,253,253,253,253,253,253
AKZOY,253,253,253,253,253,253,253
AL,254,254,254,254,254,254,254
ALAC,167,167,167,167,167,167,167
ALB,256,256,256,256,256,256,256
ALBKY,252,252,252,252,252,252,252
ALBO,253,253,253,253,253,253,253
ALCO,253,253,253,253,253,253,253
ALE,254,254,254,254,254,254,254
ALEX,254,254,254,254,254,254,254
ALFVY,252,252,252,252,252,252,252
ALG,254,254,254,254,254,254,254
ALGGY,69,69,69,69,69,69,69
ALGN,253,253,253,253,253,253,253
ALGR,44,44,44,44,44,44,44
ALGT,253,253,253,253,253,253,253
ALIM,253,253,253,253,253,253,253
ALJJ,251,251,251,251,251,251,251
ALK,256,256,256,256,256,256,256
ALKS,252,252,252,252,252,252,252
ALL,254,254,254,254,254,254,254
ALLE,256,256,256,256,256,256,256
ALLK,253,253,253,253,253,253,253
ALLT,253,253,253,253,253,253,253
ALLY,256,256,256,256,256,256,256
ALNPY,197,197,197,197,197,197,197
ALNY,253,253,253,253,253,253,253
ALO,124,124,124,124,124,124,124
ALOT,253,253,253,253,253,253,253
ALPMY,252,252,252,252,252,252,252
ALPN,253,253,253,253,253,253,253
ALRM,253,253,253,253,253,253,253
ALRS,253,253,253,253,253,253,253
ALSK,253,253,253,253,253,253,253
ALSMY,252,252,252,252,252,252,252
ALSN,256,256,256,256,256,256,256
ALTM,253,253,253,253,253,253,253
ALTR,253,253,253,253,253,253,253
ALV,254,254,254,254,254,254,254
ALX,254,254,254,254,254,254,254
ALXN,253,253,253,253,253,253,253
ALYA,253,253,253,253,253,253,253
AM,254,254,254,254,254,254,254
AMADY,252,252,252,252,252,252,252
AMAG,221,221,221,221,221,221,221
AMAL,253,253,253,253,253,253,253
AMAT,253,253,253,253,253,253,253
AMBA,253,253,253,253,253,253,253
AMBC,256,256,256,256,256,256,256
AMCF,82,82,82,82,82,82,82
AMCI,230,230,230,230,230,230,230
AMCR,257,257,257,257,257,257,257
AMCX,253,253,253,253,253,253,253
AMD,253,253,253,253,253,253,253
AME,256,256,256,256,256,256,256
AMED,253,253,253,253,253,253,253
AMG,254,254,254,254,254,254,254
AMGN,253,253,253,253,253,253,253
AMH,256,256,256,256,256,256,256
AMIGY,163,163,163,163,163,163,163
AMKBY,253,253,253,253,253,253,253
AMKR,253,253,253,253,253,253,253
AMN,254,254,254,254,254,254,254
AMNB,253,253,253,253,253,253,253
AMOT,253,253,253,253,253,253,253
AMOV,251,251,251,251,251,251,251
AMP,254,254,254,254,254,254,254
AMPE,253,253,253,253,253,253,253
AMPH,253,253,253,253,253,253,253
AMRB,238,238,238,238,238,238,238
AMRC,254,254,254,254,254,254,254
AMRH,253,253,253,253,253,253,253
AMRK,253,253,253,253,253,253,253
AMRN,253,253,253,253,253,253,253
AMRS,253,253,253,253,253,253,253
AMRX,254,254,254,254,254,254,254
AMS,253,253,253,253,253,253,253
AMSC,253,253,253,253,253,253,253
AMSF,253,253,253,253,253,253,253
AMSWA,253,253,253,253,253,253,253
AMT,254,254,254,254,254,254,254
AMTB,253,253,253,253,253,253,253
AMTBB,223,223,223,223,223,223,223
AMTCQ,27,27,27,27,27,27,27
AMTD,192,192,192,192,192,192,192
AMTX,253,253,253,253,253,253,253
AMWD,253,253,253,253,253,253,253
AMX,254,254,254,254,254,254,254
AMZN,253,253,253,253,253,253,253
AN,254,254,254,254,254,254,254
ANAB,253,253,253,253,253,253,253
ANAT,253,253,253,253,253,253,253
ANDA,184,184,184,184,184,184,184
ANDE,253,253,253,253,253,253,253
ANET,256,256,256,256,256,256,256
ANF,254,254,254,254,254,254,254
ANGI,253,253,253,253,253,253,253
ANGO,253,253,253,253,253,253,253
ANGPY,252,252,252,252,252,252,252
ANH,254,254,254,254,254,254,254
ANIK,253,253,253,253,253,253,253
ANIP,253,253,253,253,253,253,253
ANSLY,168,168,168,168,168,168,168
ANSS,253,253,253,253,253,253,253
ANTE,253,253,253,253,253,253,253
ANTH,250,250,250,250,250,250,250
ANTM,254,254,254,254,254,254,254
ANY,253,253,253,253,253,253,253
ANZBY,253,253,253,253,253,253,253
AOBC,253,253,253,253,253,253,253
AON,253,253,253,253,253,253,253
AONNY,149,149,149,149,149,149,149
AOS,256,256,256,256,256,256,256
AOSL,253,253,253,253,253,253,253
AP,253,253,253,253,253,253,253
APA,253,253,253,253,253,253,253
APD,253,253,253,253,253,253,253
APDN,253,253,253,253,253,253,253
APEI,253,253,253,253,253,253,253
APEMY,87,87,87,87,87,87,87
APEX,251,251,251,251,251,251,251
APH,253,253,253,253,253,253,253
APLE,256,256,256,256,256,256,256
APLO,39,39,39,39,39,39,39
APLS,253,253,253,253,253,253,253
APOG,253,253,253,253,253,253,253
APPF,253,253,253,253,253,253,253
APPN,253,253,253,253,253,253,253
APPS,253,253,253,253,253,253,253
APT,253,253,253,253,253,253,253
APTV,256,256,256,256,256,256,256
APTX,253,253,253,253,253,253,253
APWC,249,249,249,249,249,249,249
APY,256,256,256,256,256,256,256
AQMS,253,253,253,253,253,253,253
AQST,253,253,253,253,253,253,253
AR,256,256,256,256,256,256,256
ARAY,253,253,253,253,253,253,253
ARC,253,253,253,253,253,253,253
ARCAY,66,66,66,66,66,66,66
ARCB,253,253,253,253,253,253,253
ARCE,253,253,253,253,253,253,253
ARCH,253,253,253,253,253,253,253
ARCO,253,253,253,253,253,253,253
ARCW,202,202,202,202,202,202,202
ARE,256,256,256,256,256,256,256
AREC,253,253,253,253,253,253,253
AREX,253,253,253,253,253,253,253
ARGO,253,253,253,253,253,253,253
ARGX,253,253,253,253,253,253,253
ARI,253,253,253,253,253,253,253
ARKAY,246,246,246,246,246,246,246
ARKR,244,244,244,244,244,244,244
ARL,253,253,253,253,253,253,253
ARLO,256,256,256,256,256,256,256
ARLP,253,253,253,253,253,253,253
ARMK,256,256,256,256,256,256,256
ARNA,253,253,253,253,253,253,253
ARNC,256,256,256,256,256,256,256
AROC,253,253,253,253,253,253,253
AROW,253,253,253,253,253,253,253
ARQL,10,10,10,10,10,10,10
ARR,253,253,253,253,253,253,253
ARRY,54,54,54,54,54,54,54
ARTNA,253,253,253,253,253,253,253
ARTW,253,253,253,253,253,253,253
ARW,256,256,256,256,256,256,256
ARWR,253,253,253,253,253,253,253
ARYA,203,203,203,203,203,203,203
ARZTY,176,176,176,176,176,176,176
ASAZY,252,252,252,252,252,252,252
ASB,253,253,253,253,253,253,253
ASBFY,252,252,252,252,252,252,252
ASEKY,131,131,131,131,131,131,131
ASFI,180,180,180,180,180,180,180
ASGLY,251,251,251,251,251,251,251
ASGN,253,253,253,253,253,253,253
ASH,253,253,253,253,253,253,253
ASHTY,253,253,253,253,253,253,253
ASIX,256,256,256,256,256,256,256
ASM,253,253,253,253,253,253,253
ASMIY,152,152,152,152,152,152,152
ASML,253,253,253,253,253,253,253
ASMLF,244,244,244,244,244,244,244
ASNA,251,251,251,251,251,251,251
ASND,253,253,253,253,253,253,253
ASOMY,242,242,242,242,242,242,242
ASPS,253,253,253,253,253,253,253
ASPU,253,253,253,253,253,253,253
ASR,253,253,253,253,253,253,253
ASRT,253,253,253,253,253,253,253
ASRV,253,253,253,253,253,253,253
ASTC,253,253,253,253,253,253,253
ASTE,253,253,253,253,253,253,253
ASTI,252,252,252,252,252,252,252
ASUR,253,253,253,253,253,253,253
ASX,253,253,253,253,253,253,253
ASXFY,125,125,125,125,125,125,125
ASYS,253,253,253,253,253,253,253
AT,253,253,253,253,253,253,253
ATASY,252,252,252,252,252,252,252
ATAX,253,253,253,253,253,253,253
ATEC,253,253,253,253,253,253,253
ATEX,253,253,253,253,253,253,253
ATEYY,244,244,244,244,244,244,244
ATGE,253,253,253,253,253,253,253
ATHM,256,256,256,256,256,256,256
ATHX,253,253,253,253,253,253,253
ATI,253,253,253,253,253,253,253
ATIF,253,253,253,253,253,253,253
ATIS,59,59,59,59,59,59,59
ATLC,253,253,253,253,253,253,253
ATLCY,248,248,248,248,248,248,248
ATLKY,253,253,253,253,253,253,253
ATLO,253,253,253,253,253,253,253
ATNI,253,253,253,253,253,253,253
ATNM,253,253,253,253,253,253,253
ATNX,253,253,253,253,253,253,253
ATO,253,253,253,253,253,253,253
ATOM,253,253,253,253,253,253,253
ATR,253,253,253,253,253,253,253
ATRA,253,253,253,253,253,253,253
ATRC,253,253,253,253,253,253,253
ATRI,253,253,253,253,253,253,253
ATRO,253,253,253,253,253,253,253
ATSG,253,253,253,253,253,253,253
ATV,249,249,249,249,249,249,249
ATVI,253,253,253,253,253,253,253
AU,253,253,253,253,253,253,253
AUB,253,253,253,253,253,253,253
AUBN,244,244,244,244,244,244,244
AUDC,253,253,253,253,253,253,253
AUMN,253,253,253,253,253,253,253
AUPH,253,253,253,253,253,253,253
AUTL,253,253,253,253,253,253,253
AUTO,253,253,253,253,253,253,253
AUY,253,253,253,253,253,253,253
AVA,253,253,253,253,253,253,253
AVAV,253,253,253,253,253,253,253
AVB,253,253,253,253,253,253,253
AVD,253,253,253,253,253,253,253
AVDL,253,253,253,253,253,253,253
AVEO,253,253,253,253,253,253,253
AVGO,253,253,253,253,253,253,253
AVH,89,89,89,89,89,89,89
AVID,253,253,253,253,253,253,253
AVIFY,104,104,104,104,104,104,104
AVNS,256,256,256,256,256,256,256
AVNW,253,253,253,253,253,253,253
AVP,2,2,2,2,2,2,2
AVRO,253,253,253,253,253,253,253
AVT,253,253,253,253,253,253,253
AVVIY,253,253,253,253,253,253,253
AVY,253,253,253,253,253,253,253
AWCMY,252,252,252,252,252,252,252
AWI,253,253,253,253,253,253,253
AWK,256,256,256,256,256,256,256
AWR,253,253,253,253,253,253,253
AWRE,253,253,253,253,253,253,253
AWX,252,252,252,252,252,252,252
AX,253,253,253,253,253,253,253
AXAHY,252,252,252,252,252,252,252
AXAS,253,253,253,253,253,253,253
AXE,118,118,118,118,118,118,118
AXGT,253,253,253,253,253,253,253
AXL,253,253,253,253,253,253,253
AXP,253,253,253,253,253,253,253
AXR,242,242,242,242,242,242,242
AXS,256,256,256,256,256,256,256
AXTA,256,256,256,256,256,256,256
AXTI,253,253,253,253,253,253,253
AXU,253,253,253,253,253,253,253
AY,253,253,253,253,253,253,253
AYI,253,253,253,253,253,253,253
AYR,60,60,60,60,60,60,60
AZN,253,253,253,253,253,253,253
AZO,253,253,253,253,253,253,253
AZPN,253,253,253,253,253,253,253
AZSEY,118,118,118,118,118,118,118
AZZ,253,253,253,253,253,253,253
B,253,253,253,253,253,253,253
BA,254,254,254,254,254,254,254
BABA,256,256,256,256,256,256,256
BAC,254,254,254,254,254,254,254
BACHY,253,253,253,253,253,253,253
BAESY,252,252,252,252,252,252,252
BAFYY,253,253,253,253,253,253,253
BAH,253,253,253,253,253,253,253
BAM,253,253,253,253,253,253,253
BANC,253,253,253,253,253,253,253
BAND,253,253,253,253,253,253,253
BANF,253,253,253,253,253,253,253
BANR,253,253,253,253,253,253,253
BAP,253,253,253,253,253,253,253
BASFY,253,253,253,253,253,253,253
BASI,253,253,253,253,253,253,253
BATRA,253,253,253,253,253,253,253
BATRK,253,253,253,253,253,253,253
BAX,253,253,253,253,253,253,253
BAYRY,253,253,253,253,253,253,253
BB,253,253,253,253,253,253,253
BBBY,253,253,253,253,253,253,253
BBCP,253,253,253,253,253,253,253
BBGI,253,253,253,253,253,253,253
BBL,253,253,253,253,253,253,253
BBQ,252,252,252,252,252,252,252
BBSEY,252,252,252,252,252,252,252
BBSI,253,253,253,253,253,253,253
BBT,253,253,253,253,253,253,253
BBVA,253,253,253,253,253,253,253
BBW,253,253,253,253,253,253,253
BBY,253,253,253,253,253,253,253
BC,253,253,253,253,253,253,253
BCBP,253,253,253,253,253,253,253
BCC,256,256,256,256,256,256,256
BCE,253,253,253,253,253,253,253
BCEI,253,253,253,253,253,253,253
BCML,253,253,253,253,253,253,253
BCO,253,253,253,253,253,253,253
BCOM,242,242,242,242,242,242,242
BCOR,253,253,253,253,253,253,253
BCOV,253,253,253,253,253,253,253
BCOW,199,199,199,199,199,199,199
BCPC,253,253,253,253,253,253,253
BCRX,253,253,253,253,253,253,253
BCS,253,253,253,253,253,253,253
BCTF,183,183,183,183,183,183,183
BCV,253,253,253,253,253,253,253
BDC,253,253,253,253,253,253,253
BDGE,253,253,253,253,253,253,253
BDL,212,212,212,212,212,212,212
BDN,253,253,253,253,253,253,253
BDORY,252,252,252,252,252,252,252
BDR,250,250,250,250,250,250,250
BDSI,253,253,253,253,253,253,253
BDVSY,253,253,253,253,253,253,253
BDX,253,253,253,253,253,253,253
BEAT,253,253,253,253,253,253,253
BEBE,193,193,193,193,193,193,193
BECN,253,253,253,253,253,253,253
BELFA,212,212,212,212,212,212,212
BELFB,253,253,253,253,253,253,253
BEN,253,253,253,253,253,253,253
BERK,168,168,168,168,168,168,168
BERY,256,256,256,256,256,256,256
BFAM,256,256,256,256,256,256,256
BFC,253,253,253,253,253,253,253
BFIN,253,253,253,253,253,253,253
BFS,253,253,253,253,253,253,253
BFST,253,253,253,253,253,253,253
BFa,253,253,253,253,253,253,253
BFb,253,253,253,253,253,253,253
BG,256,256,256,256,256,256,256
BGCP,253,253,253,253,253,253,253
BGFV,253,253,253,253,253,253,253
BGG,137,137,137,137,137,137,137
BGI,246,246,246,246,246,246,246
BGMD,178,178,178,178,178,178,178
BGNE,253,253,253,253,253,253,253
BGS,253,253,253,253,253,253,253
BH,253,253,253,253,253,253,253
BHAT,253,253,253,253,253,253,253
BHB,252,252,252,252,252,252,252
BHC,253,253,253,253,253,253,253
BHE,253,253,253,253,253,253,253
BHF,253,253,253,253,253,253,253
BHKLY,252,252,252,252,252,252,252
BHLB,253,253,253,253,253,253,253
BHP,256,256,256,256,256,256,256
BHTG,253,253,253,253,253,253,253
BIDU,253,253,253,253,253,253,253
BIG,253,253,253,253,253,253,253
BIIB,252,252,252,252,252,252,252
BILI,253,253,253,253,253,253,253
BIMI,253,253,253,253,253,253,253
BIO,253,253,253,253,253,253,253
BIOC,253,253,253,253,253,253,253
BIOL,253,253,253,253,253,253,253
BIOS,253,253,253,253,253,253,253
BIOb,76,76,76,76,76,76,76
BITA,214,214,214,214,214,214,214
BJRI,253,253,253,253,253,253,253
BK,253,253,253,253,253,253,253
BKD,256,256,256,256,256,256,256
BKE,256,256,256,256,256,256,256
BKEAY,174,174,174,174,174,174,174
BKEP,253,253,253,253,253,253,253
BKH,253,253,253,253,253,253,253
BKHYY,126,126,126,126,126,126,126
BKI,253,253,253,253,253,253,253
BKNG,253,253,253,253,253,253,253
BKOR,154,154,154,154,154,154,154
BKQNY,68,68,68,68,68,68,68
BKR,253,253,253,253,253,253,253
BKRKY,253,253,253,253,253,253,253
BKSC,252,252,252,252,252,252,252
BKTI,252,252,252,252,252,252,252
BKU,253,253,253,253,253,253,253
BKYI,253,253,253,253,253,253,253
BL,253,253,253,253,253,253,253
BLBD,253,253,253,253,253,253,253
BLD,256,256,256,256,256,256,256
BLDP,253,253,253,253,253,253,253
BLDR,253,253,253,253,253,253,253
BLIN,253,253,253,253,253,253,253
BLK,253,253,253,253,253,253,253
BLKB,253,253,253,253,253,253,253
BLL,253,253,253,253,253,253,253
BLMN,253,253,253,253,253,253,253
BLNK,253,253,253,253,253,253,253
BLRX,253,253,253,253,253,253,253
BLUE,253,253,253,253,253,253,253
BLX,253,253,253,253,253,253,253
BMA,253,253,253,253,253,253,253
BMCH,253,253,253,253,253,253,253
BMI,253,253,253,253,253,253,253
BMO,253,253,253,253,253,253,253
BMRC,253,253,253,253,253,253,253
BMRN,253,253,253,253,253,253,253
BMTC,253,253,253,253,253,253,253
BMWYY,252,252,252,252,252,252,252
BMY,253,253,253,253,253,253,253
BNCDY,33,33,33,33,33,33,33
BNED,256,256,256,256,256,256,256
BNFT,253,253,253,253,253,253,253
BNPQY,253,253,253,253,253,253,253
BNS,253,253,253,253,253,253,253
BNSO,240,240,240,240,240,240,240
BNTGY,253,253,253,253,253,253,253
BOCH,253,253,253,253,253,253,253
BOH,253,253,253,253,253,253,253
BOKF,253,253,253,253,253,253,253
BOLD,9,9,9,9,9,9,9
BOMN,253,253,253,253,253,253,253
BONTQ,220,220,220,220,220,220,220
BOOM,253,253,253,253,253,253,253
BOOT,256,256,256,256,256,256,256
BOSC,253,253,253,253,253,253,253
BOSSY,214,214,214,214,214,214,214
BOTJ,235,235,235,235,235,235,235
BOX,253,253,253,253,253,253,253
BOXL,253,253,253,253,253,253,253
BP,256,256,256,256,256,256,256
BPFH,253,253,253,253,253,253,253
BPIRY,193,193,193,193,193,193,193
BPMC,253,253,253,253,253,253,253
BPOP,253,253,253,253,253,253,253
BPOSY,38,38,38,38,38,38,38
BPR,253,253,253,253,253,253,253
BPRN,253,253,253,253,253,253,253
BPY,253,253,253,253,253,253,253
BR,256,256,256,256,256,256,256
BRC,253,253,253,253,253,253,253
BRDCY,253,253,253,253,253,253,253
BREW,188,188,188,188,188,188,188
BRFS,253,253,253,253,253,253,253
BRG,253,253,253,253,253,253,253
BRID,251,251,251,251,251,251,251
BRKL,253,253,253,253,253,253,253
BRKR,253,253,253,253,253,253,253
BRKS,253,253,253,253,253,253,253
BRKa,253,253,253,253,253,253,253
BRKb,253,253,253,253,253,253,253
BRN,253,253,253,253,253,253,253
BRO,253,253,253,253,253,253,253
BROG,233,233,233,233,233,233,233
BRP,253,253,253,253,253,253,253
BRPA,109,109,109,109,109,109,109
BRQS,204,204,204,204,204,204,204
BRT,253,253,253,253,253,253,253
BRX,256,256,256,256,256,256,256
BRY,253,253,253,253,253,253,253
BSET,253,253,253,253,253,253,253
BSPM,168,168,168,168,168,168,168
BSQR,253,253,253,253,253,253,253
BSRR,253,253,253,253,253,253,253
BSTC,232,232,232,232,232,232,232
BSVN,252,252,252,252,252,252,252
BSX,253,253,253,253,253,253,253
BTG,506,506,506,506,506,506,506
BTI,256,256,256,256,256,256,256
BTLCY,252,252,252,252,252,252,252
BTN,252,252,252,252,252,252,252
BUD,256,256,256,256,256,256,256
BURBY,252,252,252,252,252,252,252
BURG,253,253,253,253,253,253,253
BURL,256,256,256,256,256,256,256
BUROF,252,252,252,252,252,252,252
BUSE,253,253,253,253,253,253,253
BVN,256,256,256,256,256,256,256
BVSN,95,95,95,95,95,95,95
BWA,253,253,253,253,253,253,253
BWB,253,253,253,253,253,253,253
BWEN,253,253,253,253,253,253,253
BWFG,253,253,253,253,253,253,253
BWLa,193,193,193,193,193,193,193
BWMC,250,250,250,250,250,250,250
BWXT,256,256,256,256,256,256,256
BX,253,253,253,253,253,253,253
BXBLY,252,252,252,252,252,252,252
BXC,253,253,253,253,253,253,253
BXMT,253,253,253,253,253,253,253
BXP,253,253,253,253,253,253,253
BXS,253,253,253,253,253,253,253
BYD,253,253,253,253,253,253,253
BYDDY,252,252,252,252,252,252,252
BYFC,246,246,246,246,246,246,246
BYND,253,253,253,253,253,253,253
BZH,253,253,253,253,253,253,253
BZLFY,250,250,250,250,250,250,250
BZQIY,107,107,107,107,107,107,107
BZUN,253,253,253,253,253,253,253
C,254,254,254,254,254,254,254
CAAS,253,253,253,253,253,253,253
CABGY,252,252,252,252,252,252,252
CABO,256,256,256,256,256,256,256
CAC,253,253,253,253,253,253,253
CACC,253,253,253,253,253,253,253
CACH,147,147,147,147,147,147,147
CACI,253,253,253,253,253,253,253
CAG,253,253,253,253,253,253,253
CAH,253,253,253,253,253,253,253
CAI,253,253,253,253,253,253,253
CAIXY,253,253,253,253,253,253,253
CAJ,253,253,253,253,253,253,253
CAKE,253,253,253,253,253,253,253
CAL,253,253,253,253,253,253,253
CALI,136,136,136,136,136,136,136
CALM,253,253,253,253,253,253,253
CALX,253,253,253,253,253,253,253
CAMP,253,253,253,253,253,253,253
CAMT,253,253,253,253,253,253,253
CANF,252,252,252,252,252,252,252
CAOVY,252,252,252,252,252,252,252
CAR,253,253,253,253,253,253,253
CARA,253,253,253,253,253,253,253
CARE,253,253,253,253,253,253,253
CARG,253,253,253,253,253,253,253
CARO,84,84,84,84,84,84,84
CARS,256,256,256,256,256,256,256
CARV,249,249,249,249,249,249,249
CASA,253,253,253,253,253,253,253
CASH,253,253,253,253,253,253,253
CASS,253,253,253,253,253,253,253
CASY,253,253,253,253,253,253,253
CAT,254,254,254,254,254,254,254
CATC,253,253,253,253,253,253,253
CATM,253,253,253,253,253,253,253
CATO,253,253,253,253,253,253,253
CATY,253,253,253,253,253,253,253
CB,253,253,253,253,253,253,253
CBAN,253,253,253,253,253,253,253
CBAT,253,253,253,253,253,253,253
CBAY,253,253,253,253,253,253,253
CBB,253,253,253,253,253,253,253
CBBI,199,199,199,199,199,199,199
CBFV,253,253,253,253,253,253,253
CBL,237,237,237,237,237,237,237
CBLI,253,253,253,253,253,253,253
CBMB,202,202,202,202,202,202,202
CBNK,253,253,253,253,253,253,253
CBOE,273,273,273,273,273,273,273
CBPO,253,253,253,253,253,253,253
CBRE,253,253,253,253,253,253,253
CBRI,213,213,213,213,213,213,213
CBRL,253,253,253,253,253,253,253
CBSH,253,253,253,253,253,253,253
CBT,253,253,253,253,253,253,253
CBTX,253,253,253,253,253,253,253
CBU,253,253,253,253,253,253,253
CC,256,256,256,256,256,256,256
CCB,253,253,253,253,253,253,253
CCBG,253,253,253,253,253,253,253
CCC,253,253,253,253,253,253,253
CCCL,253,253,253,253,253,253,253
CCEP,253,253,253,253,253,253,253
CCF,253,253,253,253,253,253,253
CCGGY,161,161,161,161,161,161,161
CCHGY,249,249,249,249,249,249,249
CCI,256,256,256,256,256,256,256
CCIHY,237,237,237,237,237,237,237
CCJ,253,253,253,253,253,253,253
CCK,256,256,256,256,256,256,256
CCL,256,256,256,256,256,256,256
CCLAY,253,253,253,253,253,253,253
CCLP,253,253,253,253,253,253,253
CCM,241,241,241,241,241,241,241
CCMP,253,253,253,253,253,253,253
CCNE,253,253,253,253,253,253,253
CCO,253,253,253,253,253,253,253
